ID,LOWER,UPPER,PRED
te5889,140738.12,335697.2,238217.66
te5890,102869.24,297828.28,200348.77
te5891,160547.16,355506.2,258026.67
te5892,330063.97,525023.0,427543.5
te5893,117498.87,312457.9,214978.39
te5894,107706.87,302665.9,205186.39
te5895,0.0,184453.6,86974.07
te5896,74124.195,269083.25,171603.72
te5897,136029.44,330988.5,233508.97
te5898,275022.34,469981.4,372501.88
te5899,492564.03,687523.06,590043.56
te5900,273777.88,468736.94,371257.4
te5901,176020.62,370979.7,273500.16
te5902,260565.84,455524.9,358045.38
te5903,347677.9,542636.94,445157.44
te5904,141506.12,336465.16,238985.64
te5905,272933.34,467892.4,370412.88
te5906,162035.25,356994.28,259514.77
te5907,271656.78,466615.84,369136.3
te5908,38606.227,233565.28,136085.75
te5909,166264.84,361223.9,263744.38
te5910,403391.25,598350.3,500870.78
te5911,188410.75,383369.8,285890.28
te5912,91951.195,286910.25,189430.72
te5913,290569.6,485528.66,388049.12
te5914,790709.9,985668.9,888189.4
te5915,254801.47,449760.53,352281.0
te5916,73322.195,268281.25,170801.72
te5917,205839.66,400798.72,303319.2
te5918,62233.35,257192.4,159712.88
te5919,123802.87,318761.9,221282.39
te5920,523566.97,718526.0,621046.5
te5921,352475.34,547434.4,449954.88
te5922,48628.727,243587.78,146108.25
te5923,350325.5,545284.56,447805.03
te5924,229076.72,424035.78,326556.25
te5925,201473.66,396432.72,298953.2
te5926,272577.44,467536.5,370056.97
te5927,348691.16,543650.2,446170.7
te5928,127716.27,322675.3,225195.8
te5929,248569.38,443528.44,346048.9
te5930,296483.94,491443.0,393963.47
te5931,342358.25,537317.3,439837.78
te5932,403401.3,598360.4,500880.84
te5933,403463.4,598422.44,500942.94
te5934,160001.94,354960.97,257481.45
te5935,741984.5,936943.5,839464.0
te5936,160659.62,355618.7,258139.16
te5937,509787.6,704746.6,607267.1
te5938,449671.22,644630.25,547150.75
te5939,257672.12,452631.2,355151.66
te5940,410774.03,605733.06,508253.56
te5941,168640.1,363599.16,266119.62
te5942,152310.53,347269.56,249790.05
te5943,336231.03,531190.06,433710.56
te5944,196060.9,391019.97,293540.44
te5945,262302.62,457261.7,359782.16
te5946,466212.84,661171.9,563692.4
te5947,166377.81,361336.88,263857.34
te5948,483621.84,678580.9,581101.4
te5949,156689.03,351648.1,254168.56
te5950,232111.28,427070.34,329590.8
te5951,364301.22,559260.25,461780.75
te5952,295275.62,490234.7,392755.16
te5953,100063.18,295022.22,197542.7
te5954,175968.44,370927.5,273447.97
te5955,187845.28,382804.34,285324.8
te5956,246877.22,441836.28,344356.75
te5957,157189.6,352148.66,254669.12
te5958,163377.9,358336.94,260857.42
te5959,140772.66,335731.72,238252.19
te5960,111479.04,306438.1,208958.56
te5961,219552.84,414511.9,317032.38
te5962,182550.03,377509.1,280029.56
te5963,251782.4,446741.47,349261.94
te5964,358675.88,553634.94,456155.4
te5965,240445.81,435404.88,337925.34
te5966,158162.47,353121.5,255641.98
te5967,45110.633,240069.69,142590.16
te5968,112778.79,307737.84,210258.31
te5969,350543.78,545502.8,448023.3
te5970,137366.06,332325.12,234845.6
te5971,250734.1,445693.16,348213.62
te5972,72338.9,267297.94,169818.42
te5973,296162.47,491121.53,393642.0
te5974,95250.01,290209.06,192729.53
te5975,305118.7,500077.75,402598.22
te5976,222740.1,417699.16,320219.62
te5977,131154.66,326113.7,228634.17
te5978,290325.44,485284.5,387804.97
te5979,91314.555,286273.6,188794.08
te5980,276972.78,471931.84,374452.3
te5981,115731.305,310690.34,213210.83
te5982,405152.2,600111.25,502631.72
te5983,247877.34,442836.4,345356.88
te5984,213254.0,408213.06,310733.53
te5985,135382.31,330341.34,232861.83
te5986,689825.4,884784.4,787304.9
te5987,126016.195,320975.25,223495.72
te5988,377663.8,572622.9,475143.34
te5989,284206.38,479165.44,381685.9
te5990,326844.0,521803.06,424323.53
te5991,106936.164,301895.22,204415.69
te5992,127917.164,322876.22,225396.69
te5993,70148.18,265107.22,167627.7
te5994,153829.97,348789.0,251309.48
te5995,253119.28,448078.34,350598.8
te5996,381512.84,576471.9,478992.38
te5997,143132.1,338091.16,240611.62
te5998,511150.72,706109.75,608630.25
te5999,105526.32,300485.38,203005.84
te6000,89431.695,284390.75,186911.22
te6001,67341.086,262300.12,164820.61
te6002,341358.97,536318.0,438838.5
te6003,104470.26,299429.3,201949.78
te6004,517298.16,712257.2,614777.7
te6005,343161.0,538120.06,440640.53
te6006,238985.84,433944.9,336465.38
te6007,121870.07,316829.12,219349.6
te6008,214631.75,409590.8,312111.28
te6009,366171.8,561130.9,463651.34
te6010,136160.4,331119.47,233639.94
te6011,235910.88,430869.94,333390.4
te6012,50842.164,245801.22,148321.69
te6013,279889.84,474848.9,377369.38
te6014,95779.164,290738.22,193258.69
te6015,177390.53,372349.6,274870.06
te6016,76917.37,271876.4,174396.89
te6017,126424.74,321383.78,223904.27
te6018,335384.34,530343.4,432863.88
te6019,254422.69,449381.75,351902.22
te6020,226061.16,421020.22,323540.7
te6021,77870.46,272829.5,175349.98
te6022,374128.56,569087.6,471608.1
te6023,182339.94,377299.0,279819.47
te6024,315450.56,510409.62,412930.1
te6025,178615.6,373574.66,276095.12
te6026,293654.88,488613.94,391134.4
te6027,289079.6,484038.66,386559.12
te6028,423850.6,618809.6,521330.12
te6029,220602.22,415561.28,318081.75
te6030,209378.53,404337.6,306858.06
te6031,312007.03,506966.1,409486.56
te6032,142949.97,337909.0,240429.48
te6033,294851.5,489810.56,392331.03
te6034,211869.03,406828.1,309348.56
te6035,246051.62,441010.7,343531.16
te6036,645203.8,840162.8,742683.3
te6037,279351.12,474310.2,376830.66
te6038,332016.6,526975.6,429496.12
te6039,334257.6,529216.6,431737.12
te6040,149319.16,344278.2,246798.67
te6041,441565.1,636524.1,539044.6
te6042,117898.82,312857.88,215378.34
te6043,87916.65,282875.7,185396.17
te6044,170882.34,365841.4,268361.88
te6045,203519.1,398478.16,300998.62
te6046,291476.22,486435.28,388955.75
te6047,457402.66,652361.7,554882.2
te6048,252976.22,447935.28,350455.75
te6049,609486.7,804445.7,706966.2
te6050,195527.0,390486.06,293006.53
te6051,237669.28,432628.34,335148.8
te6052,667474.4,862433.4,764953.9
te6053,171262.4,366221.47,268741.94
te6054,73256.73,268215.78,170736.25
te6055,72501.26,267460.3,169980.78
te6056,126038.37,320997.4,223517.89
te6057,454299.78,649258.8,551779.3
te6058,250749.38,445708.44,348228.9
te6059,178876.9,373835.97,276356.44
te6060,115703.87,310662.9,213183.39
te6061,223144.06,418103.12,320623.6
te6062,373974.75,568933.8,471454.28
te6063,342732.97,537692.0,440212.5
te6064,196136.5,391095.56,293616.03
te6065,344476.6,539435.6,441956.12
te6066,3596.7578,198555.81,101076.28
te6067,217073.69,412032.75,314553.22
te6068,123171.945,318131.0,220651.47
te6069,230519.03,425478.1,327998.56
te6070,417259.75,612218.8,514739.28
te6071,340239.2,535198.25,437718.72
te6072,476714.34,671673.4,574193.9
te6073,253902.9,448861.97,351382.44
te6074,37072.85,232031.9,134552.38
te6075,271453.72,466412.78,368933.25
te6076,405950.44,600909.5,503429.97
te6077,250218.1,445177.16,347697.62
te6078,632109.8,827068.8,729589.3
te6079,562036.75,756995.75,659516.25
te6080,357293.72,552252.75,454773.25
te6081,471866.22,666825.25,569345.75
te6082,218838.31,413797.38,316317.84
te6083,429560.47,624519.5,527040.0
te6084,632326.94,827285.94,729806.44
te6085,142135.75,337094.8,239615.28
te6086,159153.72,354112.75,256633.23
te6087,159690.5,354649.56,257170.03
te6088,673236.56,868195.56,770716.06
te6089,381252.53,576211.56,478732.06
te6090,500377.34,695336.4,597856.9
te6091,70487.74,265446.78,167967.27
te6092,282763.66,477722.72,380243.2
te6093,239802.5,434761.56,337282.03
te6094,125659.04,320618.1,223138.56
te6095,133126.6,328085.62,230606.11
te6096,168685.28,363644.34,266164.8
te6097,432345.78,627304.8,529825.3
te6098,281296.75,476255.8,378776.28
te6099,351698.9,546657.94,449178.44
te6100,228418.4,423377.47,325897.94
te6101,118428.586,313387.62,215908.11
te6102,105416.57,300375.62,202896.1
te6103,376825.8,571784.9,474305.34
te6104,397143.97,592103.0,494623.5
te6105,147252.62,342211.66,244732.14
te6106,262261.44,457220.5,359740.97
te6107,404976.75,599935.8,502456.28
te6108,301923.16,496882.22,399402.7
te6109,537509.4,732468.4,634988.9
te6110,89962.93,284921.97,187442.45
te6111,267351.3,462310.38,364830.84
te6112,316332.8,511291.88,413812.34
te6113,223498.34,418457.4,320977.88
te6114,430436.72,625395.75,527916.25
te6115,342235.78,537194.8,439715.3
te6116,312375.44,507334.5,409854.97
te6117,24197.898,219156.94,121677.42
te6118,83598.79,278557.84,181078.31
te6119,231128.62,426087.7,328608.16
te6120,111115.68,306074.72,208595.2
te6121,349546.8,544505.9,447026.34
te6122,180990.25,375949.3,278469.78
te6123,539342.7,734301.7,636822.2
te6124,158172.44,353131.5,255651.97
te6125,190243.62,385202.7,287723.16
te6126,108770.02,303729.06,206249.55
te6127,198247.81,393206.88,295727.34
te6128,329675.16,524634.2,427154.7
te6129,298640.03,493599.1,396119.56
te6130,639242.94,834201.94,736722.44
te6131,529059.0,724018.0,626538.5
te6132,363829.34,558788.4,461308.88
te6133,113318.07,308277.12,210797.6
te6134,130324.76,325283.8,227804.28
te6135,168400.62,363359.7,265880.16
te6136,206182.34,401141.4,303661.88
te6137,724168.1,919127.1,821647.6
te6138,382503.28,577462.3,479982.8
te6139,23621.04,218580.1,121100.56
te6140,254112.06,449071.12,351591.6
te6141,322974.12,517933.2,420453.66
te6142,310533.53,505492.6,408013.06
te6143,48843.04,243802.1,146322.56
te6144,152112.16,347071.22,249591.69
te6145,494469.66,689428.7,591949.2
te6146,256825.72,451784.78,354305.25
te6147,407822.97,602782.0,505302.5
te6148,162620.0,357579.03,260099.52
te6149,88780.6,283739.66,186260.12
te6150,185155.47,380114.53,282635.0
te6151,287251.72,482210.78,384731.25
te6152,217109.06,412068.12,314588.6
te6153,444308.47,639267.5,541788.0
te6154,84805.93,279764.97,182285.45
te6155,153777.0,348736.03,251256.52
te6156,343642.84,538601.9,441122.38
te6157,323699.3,518658.38,421178.84
te6158,271170.22,466129.28,368649.75
te6159,660265.2,855224.2,757744.7
te6160,148294.84,343253.9,245774.38
te6161,313564.22,508523.28,411043.75
te6162,103828.21,298787.25,201307.73
te6163,170588.69,365547.75,268068.22
te6164,151681.47,346640.5,249160.98
te6165,416799.97,611759.0,514279.5
te6166,314157.75,509116.8,411637.28
te6167,116080.93,311039.97,213560.45
te6168,74235.35,269194.4,171714.88
te6169,503765.16,698724.2,601244.7
te6170,258816.75,453775.8,356296.28
te6171,332882.12,527841.2,430361.66
te6172,383055.2,578014.25,480534.72
te6173,342574.75,537533.8,440054.28
te6174,286580.88,481539.94,384060.4
te6175,0.0,179684.4,82204.89
te6176,376809.53,571768.56,474289.06
te6177,397959.28,592918.3,495438.8
te6178,304451.94,499411.0,401931.47
te6179,140751.31,335710.34,238230.83
te6180,321544.28,516503.34,419023.8
te6181,427141.84,622100.9,524621.4
te6182,717873.56,912832.56,815353.06
te6183,226660.0,421619.06,324139.53
te6184,160782.75,355741.78,258262.27
te6185,415026.12,609985.2,512505.66
te6186,60102.336,255061.38,157581.86
te6187,363943.75,558902.8,461423.28
te6188,604505.0,799464.0,701984.5
te6189,60656.65,255615.69,158136.17
te6190,284800.9,479759.97,382280.44
te6191,323766.78,518725.84,421246.3
te6192,244641.5,439600.56,342121.03
te6193,361292.62,556251.7,458772.16
te6194,131562.97,326522.0,229042.48
te6195,64681.492,259640.53,162161.02
te6196,181166.9,376125.97,278646.44
te6197,114707.945,309667.0,212187.47
te6198,199131.31,394090.38,296610.84
te6199,376059.28,571018.3,473538.8
te6200,83318.9,278277.94,180798.42
te6201,258748.12,453707.2,356227.66
te6202,544747.56,739706.56,642227.06
te6203,508701.53,703660.56,606181.06
te6204,180645.47,375604.53,278125.0
te6205,300766.16,495725.22,398245.7
te6206,292546.0,487505.06,390025.53
te6207,362415.34,557374.4,459894.88
te6208,392647.88,587606.94,490127.4
te6209,189822.19,384781.25,287301.72
te6210,148428.03,343387.06,245907.55
te6211,375818.2,570777.25,473297.72
te6212,133622.6,328581.66,231102.12
te6213,77708.99,272668.03,175188.52
te6214,234051.97,429011.03,331531.5
te6215,29262.281,224221.33,126741.805
te6216,248704.72,443663.78,346184.25
te6217,130699.38,325658.44,228178.9
te6218,151842.62,346801.66,249322.14
te6219,308666.94,503626.0,406146.47
te6220,300632.1,495591.16,398111.62
te6221,299411.06,494370.12,396890.6
te6222,76727.02,271686.06,174206.55
te6223,343634.0,538593.06,441113.53
te6224,97860.055,292819.1,195339.58
te6225,68807.35,263766.4,166286.88
te6226,185518.78,380477.84,282998.3
te6227,191121.9,386080.97,288601.44
te6228,526278.44,721237.44,623757.94
te6229,416276.44,611235.5,513755.97
te6230,682325.25,877284.25,779804.75
te6231,262512.66,457471.72,359992.2
te6232,457130.72,652089.75,554610.25
te6233,283845.8,478804.88,381325.34
te6234,331711.53,526670.56,429191.06
te6235,287966.75,482925.8,385446.28
te6236,162882.81,357841.84,260362.33
te6237,132843.28,327802.3,230322.8
te6238,356188.25,551147.3,453667.78
te6239,157129.84,352088.9,254609.38
te6240,474073.9,669032.94,571553.44
te6241,344312.66,539271.7,441792.2
te6242,406943.3,601902.4,504422.84
te6243,370832.12,565791.2,468311.66
te6244,214045.62,409004.7,311525.16
te6245,38648.023,233607.06,136127.55
te6246,82990.21,277949.25,180469.73
te6247,274257.94,469217.0,371737.47
te6248,115121.164,310080.22,212600.69
te6249,521268.47,716227.5,618748.0
te6250,241030.25,435989.3,338509.78
te6251,247264.31,442223.38,344743.84
te6252,347897.44,542856.5,445376.97
te6253,266383.62,461342.7,363863.16
te6254,292369.34,487328.4,389848.88
te6255,119912.48,314871.53,217392.0
te6256,75694.24,270653.28,173173.77
te6257,380048.75,575007.8,477528.28
te6258,190612.62,385571.7,288092.16
te6259,165649.84,360608.9,263129.38
te6260,348691.16,543650.2,446170.7
te6261,167818.31,362777.38,265297.84
te6262,112149.29,307108.34,209628.81
te6263,353429.0,548388.06,450908.53
te6264,30478.602,225437.66,127958.125
te6265,192451.03,387410.1,289930.56
te6266,131315.62,326274.66,228795.14
te6267,602153.06,797112.06,699632.56
te6268,402597.53,597556.56,500077.06
te6269,131589.4,326548.44,229068.92
te6270,129830.6,324789.66,227310.12
te6271,179855.38,374814.44,277334.9
te6272,568803.6,763762.6,666283.1
te6273,317333.28,512292.34,414812.8
te6274,249919.12,444878.2,347398.66
te6275,210835.84,405794.9,308315.38
te6276,141748.06,336707.1,239227.58
te6277,578467.25,773426.25,675946.75
te6278,41766.086,236725.12,139245.61
te6279,259274.75,454233.8,356754.28
te6280,196827.84,391786.9,294307.38
te6281,300673.1,495632.16,398152.62
te6282,214534.12,409493.2,312013.66
te6283,562279.56,757238.56,659759.06
te6284,170169.75,365128.8,267649.28
te6285,160199.44,355158.47,257678.95
te6286,64601.1,259560.16,162080.62
te6287,300296.62,495255.7,397776.16
te6288,190452.78,385411.84,287932.3
te6289,203408.9,398367.97,300888.44
te6290,426099.72,621058.75,523579.25
te6291,171870.0,366829.06,269349.53
te6292,336595.16,531554.2,434074.7
te6293,81513.23,276472.28,178992.75
te6294,244696.97,439656.03,342176.5
te6295,470497.97,665457.0,567977.5
te6296,296415.56,491374.62,393895.1
te6297,152602.28,347561.3,250081.8
te6298,436861.4,631820.44,534340.94
te6299,297740.84,492699.9,395220.38
te6300,12846.914,207805.97,110326.44
te6301,235356.53,430315.6,332836.06
te6302,212802.4,407761.47,310281.94
te6303,367051.22,562010.25,464530.75
te6304,396162.38,591121.44,493641.9
te6305,333369.16,528328.2,430848.7
te6306,286203.78,481162.84,383683.3
te6307,71157.23,266116.28,168636.75
te6308,326198.25,521157.3,423677.78
te6309,223801.84,418760.9,321281.38
te6310,333720.2,528679.25,431199.72
te6311,80457.65,275416.7,177937.17
te6312,115795.164,310754.22,213274.69
te6313,267595.3,462554.38,365074.84
te6314,190966.44,385925.5,288445.97
te6315,228977.4,423936.47,326456.94
te6316,110196.65,305155.7,207676.17
te6317,237599.0,432558.06,335078.53
te6318,85517.46,280476.5,182996.98
te6319,207149.4,402108.47,304628.94
te6320,290215.97,485175.03,387695.5
te6321,375281.34,570240.4,472760.88
te6322,89990.46,284949.5,187469.98
te6323,464608.28,659567.3,562087.8
te6324,209269.4,404228.47,306748.94
te6325,349879.88,544838.94,447359.4
te6326,116737.54,311696.6,214217.06
te6327,59165.117,254124.16,156644.64
te6328,352681.8,547640.9,450161.34
te6329,227868.75,422827.8,325348.28
te6330,400638.4,595597.44,498117.94
te6331,251214.28,446173.34,348693.8
te6332,250236.0,445195.06,347715.53
te6333,166562.06,361521.12,264041.6
te6334,12231.961,207191.0,109711.484
te6335,178914.34,373873.4,276393.88
te6336,302024.12,496983.2,399503.66
te6337,271010.28,465969.34,368489.8
te6338,246965.25,441924.3,344444.78
te6339,161241.03,356200.06,258720.55
te6340,265778.25,460737.3,363257.78
te6341,279817.16,474776.22,377296.7
te6342,526189.8,721148.8,623669.3
te6343,185981.75,380940.8,283461.28
te6344,635704.75,830663.75,733184.25
te6345,123350.04,318309.1,220829.56
te6346,463041.47,658000.5,560521.0
te6347,88194.27,283153.3,185673.8
te6348,559748.1,754707.1,657227.6
te6349,752199.06,947158.06,849678.56
te6350,114818.664,309777.72,212298.19
te6351,221602.72,416561.78,319082.25
te6352,463297.03,658256.06,560776.56
te6353,334270.78,529229.8,431750.3
te6354,87456.46,282415.5,184935.98
te6355,162135.0,357094.06,259614.53
te6356,142977.72,337936.75,240457.23
te6357,195734.97,390694.03,293214.5
te6358,131633.75,326592.78,229113.27
te6359,78851.65,273810.7,176331.17
te6360,322102.1,517061.16,419581.62
te6361,43782.71,238741.75,141262.23
te6362,490375.22,685334.25,587854.75
te6363,96387.04,291346.1,193866.56
te6364,90752.74,285711.78,188232.27
te6365,309535.12,504494.2,407014.66
te6366,338617.12,533576.2,436096.66
te6367,216723.78,411682.84,314203.3
te6368,202640.56,397599.62,300120.1
te6369,334697.56,529656.6,432177.1
te6370,405088.9,600047.94,502568.44
te6371,234268.6,429227.66,331748.12
te6372,480382.84,675341.9,577862.4
te6373,120366.79,315325.84,217846.31
te6374,0.0,166666.92,69187.4
te6375,247351.1,442310.16,344830.62
te6376,304741.06,499700.12,402220.6
te6377,264213.7,459172.75,361693.22
te6378,205218.66,400177.72,302698.2
te6379,248729.47,443688.53,346209.0
te6380,247740.03,442699.1,345219.56
te6381,273114.97,468074.03,370594.5
te6382,289083.28,484042.34,386562.8
te6383,184124.75,379083.8,281604.28
te6384,373440.94,568400.0,470920.47
te6385,281083.7,476042.75,378563.22
te6386,169823.6,364782.66,267303.12
te6387,283755.28,478714.34,381234.8
te6388,199892.1,394851.16,297371.62
te6389,209284.6,404243.66,306764.12
te6390,319776.9,514735.97,417256.44
te6391,103022.35,297981.4,200501.88
te6392,287522.22,482481.28,385001.75
te6393,176578.6,371537.66,274058.12
te6394,141923.78,336882.84,239403.31
te6395,153977.16,348936.22,251456.69
te6396,120910.336,315869.38,218389.86
te6397,122350.055,317309.1,219829.58
te6398,318628.1,513587.16,416107.62
te6399,344991.5,539950.56,442471.03
te6400,242717.03,437676.1,340196.56
te6401,285203.6,480162.66,382683.12
te6402,88624.71,283583.75,186104.23
te6403,274879.22,469838.28,372358.75
te6404,167631.4,362590.47,265110.94
